person_id;vehicle_id;Person Type;Person Injury Severity
812507;812496;DRIVER OF MOTORCYCLE TYPE VEHICLE;NON-INCAPACITATING INJURY
812508;812496;PASSENGER/OCCUPANT ON MOTORCYCLE TYPE VEHICLE;NON-INCAPACITATING INJURY
812509;812498;DRIVER;POSSIBLE INJURY
812510;812499;DRIVER;NOT INJURED
812511;812500;DRIVER;UNKNOWN
812512;812501;DRIVER;NOT INJURED
812513;812502;DRIVER;NOT INJURED
812514;812503;DRIVER;UNKNOWN
812515;812503;PEDESTRIAN;POSSIBLE INJURY
812516;812505;DRIVER;UNKNOWN
812517;812506;DRIVER;NOT INJURED
812518;812507;DRIVER;NOT INJURED
812519;812508;DRIVER;NOT INJURED
812520;812509;DRIVER;NOT INJURED
812521;812509;PASSENGER/OCCUPANT;NOT INJURED
812522;812511;DRIVER;NOT INJURED
812523;812512;DRIVER;NOT INJURED
812524;812513;DRIVER;NOT INJURED
812525;812513;PASSENGER/OCCUPANT;NOT INJURED
812526;812515;DRIVER;NOT INJURED
812527;812516;DRIVER;NOT INJURED
812528;812517;DRIVER;NOT INJURED
812529;812518;DRIVER;NOT INJURED
812530;812519;DRIVER;NOT INJURED
812531;812520;DRIVER;NOT INJURED
812532;812521;DRIVER;NOT INJURED
812533;812522;DRIVER;NOT INJURED
812534;812523;DRIVER;NOT INJURED
812535;812524;DRIVER;POSSIBLE INJURY
812536;812525;DRIVER;NOT INJURED
812537;812526;DRIVER;NOT INJURED
812538;812527;DRIVER;NOT INJURED
812539;812527;PASSENGER/OCCUPANT;NOT INJURED
812540;812527;PASSENGER/OCCUPANT;POSSIBLE INJURY
812541;812530;DRIVER;POSSIBLE INJURY
812542;812530;PASSENGER/OCCUPANT;NOT INJURED
812543;812530;PASSENGER/OCCUPANT;NOT INJURED
812544;812533;DRIVER;POSSIBLE INJURY
812545;812534;DRIVER;NOT INJURED
812546;812535;DRIVER;NOT INJURED
812547;812536;DRIVER;NOT INJURED
812548;812537;DRIVER;NOT INJURED
812549;812538;DRIVER;NOT INJURED
812550;812538;PASSENGER/OCCUPANT;NOT INJURED
812551;812538;PASSENGER/OCCUPANT;NOT INJURED
812552;812541;DRIVER;NOT INJURED
812553;812542;DRIVER;NOT INJURED
812554;812543;DRIVER;NOT INJURED
812555;812543;PASSENGER/OCCUPANT;NOT INJURED
812556;812543;PASSENGER/OCCUPANT;NOT INJURED
812557;812546;DRIVER;POSSIBLE INJURY
812558;812546;PASSENGER/OCCUPANT;NOT INJURED
812559;812546;PASSENGER/OCCUPANT;NOT INJURED
812560;812549;DRIVER;NOT INJURED
812561;812550;DRIVER;NOT INJURED
812562;812550;PASSENGER/OCCUPANT;NOT INJURED
812563;812552;DRIVER;NOT INJURED
812564;812552;PASSENGER/OCCUPANT;NOT INJURED
812565;812552;PASSENGER/OCCUPANT;NOT INJURED
812566;812555;DRIVER;NOT INJURED
812567;812556;DRIVER;NOT INJURED
812568;812557;DRIVER;NOT INJURED
812569;812558;DRIVER;UNKNOWN
812570;812559;DRIVER;NOT INJURED
812571;812560;DRIVER;POSSIBLE INJURY
812572;812560;PASSENGER/OCCUPANT;NOT INJURED
812573;812562;DRIVER;NOT INJURED
812574;812563;DRIVER;NOT INJURED
812575;812564;PASSENGER/OCCUPANT;NOT INJURED
812576;812564;PASSENGER/OCCUPANT;NOT INJURED
812577;812566;DRIVER;NOT INJURED
812578;812567;DRIVER;NOT INJURED
812579;812568;DRIVER;NOT INJURED
812580;812569;DRIVER;NOT INJURED
812581;812569;PASSENGER/OCCUPANT;NOT INJURED
812582;812571;DRIVER;NOT INJURED
812583;812571;PASSENGER/OCCUPANT;NOT INJURED
812584;812571;PASSENGER/OCCUPANT;NOT INJURED
812585;812571;PASSENGER/OCCUPANT;NOT INJURED
812586;812575;DRIVER;NOT INJURED
812587;812576;DRIVER;NOT INJURED
812588;812576;PEDESTRIAN;NON-INCAPACITATING INJURY
812589;812578;DRIVER;NOT INJURED
812590;812578;PASSENGER/OCCUPANT;NOT INJURED
812591;812578;PASSENGER/OCCUPANT;NOT INJURED
812592;812581;DRIVER;NOT INJURED
812593;812582;DRIVER;NOT INJURED
812594;812583;DRIVER;NOT INJURED
812595;812584;DRIVER;NOT INJURED
812596;812585;DRIVER;POSSIBLE INJURY
812597;812586;DRIVER;NOT INJURED
812598;812586;PASSENGER/OCCUPANT;NOT INJURED
812599;812586;PASSENGER/OCCUPANT;NOT INJURED
812600;812589;DRIVER;NOT INJURED
812601;812590;DRIVER;NOT INJURED
812602;812590;PASSENGER/OCCUPANT;NOT INJURED
812603;812590;PASSENGER/OCCUPANT;NOT INJURED
812604;812593;DRIVER;NOT INJURED
812605;812594;DRIVER;POSSIBLE INJURY
812606;812594;PASSENGER/OCCUPANT;POSSIBLE INJURY
812607;812596;DRIVER;NOT INJURED
812608;812596;PASSENGER/OCCUPANT;NOT INJURED
812609;812596;PASSENGER/OCCUPANT;NOT INJURED
812610;812596;PASSENGER/OCCUPANT;NOT INJURED
812611;812600;DRIVER;NOT INJURED
812612;812601;DRIVER;NOT INJURED
812613;812601;PASSENGER/OCCUPANT;NOT INJURED
812614;812603;DRIVER;NOT INJURED
812615;812604;DRIVER;NOT INJURED
812616;812605;DRIVER;NOT INJURED
812617;812605;PASSENGER/OCCUPANT;NOT INJURED
812618;812605;PASSENGER/OCCUPANT;NOT INJURED
812619;812605;PASSENGER/OCCUPANT;NOT INJURED
812620;812609;DRIVER;NOT INJURED
812621;812609;PASSENGER/OCCUPANT;NOT INJURED
812622;812609;PASSENGER/OCCUPANT;NOT INJURED
812623;812609;PASSENGER/OCCUPANT;NOT INJURED
812624;812609;PASSENGER/OCCUPANT;NOT INJURED
812625;812614;DRIVER;NOT INJURED
812626;812615;DRIVER;NOT INJURED
812627;812616;DRIVER;UNKNOWN
812628;812617;DRIVER;NOT INJURED
812629;812617;PASSENGER/OCCUPANT;NOT INJURED
812630;812619;DRIVER;NOT INJURED
812631;812620;DRIVER;NOT INJURED
812632;812620;PASSENGER/OCCUPANT;NOT INJURED
812633;812622;DRIVER;NOT INJURED
812634;812623;DRIVER;NOT INJURED
812635;812623;PASSENGER/OCCUPANT;NOT INJURED
812636;812625;DRIVER;POSSIBLE INJURY
812637;812626;DRIVER;NOT INJURED
812638;812627;DRIVER;NOT INJURED
812639;812627;PASSENGER/OCCUPANT;NOT INJURED
812640;812629;DRIVER;NOT INJURED
812641;812629;PASSENGER/OCCUPANT;NOT INJURED
812642;812629;PASSENGER/OCCUPANT;NOT INJURED
812643;812632;DRIVER;NOT INJURED
812644;812633;DRIVER;NOT INJURED
812645;812634;DRIVER;NOT INJURED
812646;812635;DRIVER;POSSIBLE INJURY
812647;812636;DRIVER;NOT INJURED
812648;812637;DRIVER;NOT INJURED
812649;812637;PASSENGER/OCCUPANT;NOT INJURED
812650;812639;DRIVER;NOT INJURED
812651;812640;DRIVER;NOT INJURED
812652;812641;DRIVER;NOT INJURED
812653;812641;PASSENGER/OCCUPANT;NOT INJURED
812654;812641;PASSENGER/OCCUPANT;NOT INJURED
812655;812641;PASSENGER/OCCUPANT;NOT INJURED
812656;812645;DRIVER;NOT INJURED
812657;812646;DRIVER;NOT INJURED
812658;812646;PASSENGER/OCCUPANT;NOT INJURED
812659;812648;DRIVER;NOT INJURED
812660;812649;DRIVER;INCAPACITATING INJURY
812661;812650;DRIVER;NOT INJURED
812662;812651;DRIVER;NOT INJURED
812663;812651;PASSENGER/OCCUPANT;NOT INJURED
812664;812653;DRIVER;NOT INJURED
812665;812654;DRIVER;NOT INJURED
812666;812655;DRIVER;NOT INJURED
812667;812656;DRIVER;NOT INJURED
812668;812657;DRIVER;UNKNOWN
812669;812658;DRIVER;NOT INJURED
812670;812659;DRIVER;NOT INJURED
812671;812660;DRIVER;NOT INJURED
812672;812660;PASSENGER/OCCUPANT;NOT INJURED
812673;812662;DRIVER;NOT INJURED
812674;812663;DRIVER;NOT INJURED
812675;812663;PASSENGER/OCCUPANT;NOT INJURED
812676;812665;DRIVER;NOT INJURED
812677;812666;DRIVER;POSSIBLE INJURY
812678;812666;PASSENGER/OCCUPANT;POSSIBLE INJURY
812679;812668;DRIVER;NOT INJURED
812680;812669;DRIVER;UNKNOWN
812681;812670;DRIVER;NOT INJURED
812682;812670;PASSENGER/OCCUPANT;NOT INJURED
812683;812672;DRIVER;NOT INJURED
812684;812673;DRIVER;NOT INJURED
812685;812673;PASSENGER/OCCUPANT;NOT INJURED
812686;812673;PASSENGER/OCCUPANT;NOT INJURED
812687;812673;PASSENGER/OCCUPANT;NOT INJURED
812688;812677;DRIVER;NOT INJURED
812689;812677;PASSENGER/OCCUPANT;NOT INJURED
812690;812679;DRIVER;NOT INJURED
812691;812680;DRIVER;NOT INJURED
812692;812681;DRIVER;NOT INJURED
812693;812682;DRIVER;NOT INJURED
812694;812683;DRIVER;NOT INJURED
812695;812684;DRIVER;NOT INJURED
812696;812685;DRIVER;NOT INJURED
812697;812685;PASSENGER/OCCUPANT;NOT INJURED
812698;812685;PASSENGER/OCCUPANT;NOT INJURED
812699;812688;DRIVER;NOT INJURED
812700;812689;DRIVER;NOT INJURED
812701;812689;PASSENGER/OCCUPANT;NOT INJURED
812702;812691;DRIVER;NOT INJURED
812703;812691;PASSENGER/OCCUPANT;NOT INJURED
812704;812691;PASSENGER/OCCUPANT;NOT INJURED
812705;812691;PASSENGER/OCCUPANT;NOT INJURED
812706;812695;DRIVER;NOT INJURED
812707;812695;PASSENGER/OCCUPANT;NOT INJURED
812708;812695;PASSENGER/OCCUPANT;NOT INJURED
812709;812698;DRIVER;NOT INJURED
812710;812698;PASSENGER/OCCUPANT;NOT INJURED
812711;812700;DRIVER;NOT INJURED
812712;812701;DRIVER;NOT INJURED
812713;812702;DRIVER;NOT INJURED
812714;812703;DRIVER;NOT INJURED
812715;812704;DRIVER;NOT INJURED
812716;812705;DRIVER;NOT INJURED
812717;812706;DRIVER;NOT INJURED
812718;812706;PASSENGER/OCCUPANT;NOT INJURED
812719;812706;PASSENGER/OCCUPANT;NOT INJURED
812720;812709;DRIVER;NOT INJURED
812721;812710;DRIVER OF MOTORCYCLE TYPE VEHICLE;POSSIBLE INJURY
812722;812711;DRIVER;POSSIBLE INJURY
812723;812711;PASSENGER/OCCUPANT;POSSIBLE INJURY
812724;812713;DRIVER;NOT INJURED
812725;812714;DRIVER;NOT INJURED
812726;812714;PASSENGER/OCCUPANT;NON-INCAPACITATING INJURY
812727;812716;DRIVER;NOT INJURED
812728;812716;PASSENGER/OCCUPANT;NOT INJURED
812729;812718;DRIVER;UNKNOWN
812730;812719;DRIVER;NOT INJURED
812731;812720;DRIVER;NOT INJURED
812732;812720;PASSENGER/OCCUPANT;NOT INJURED
812733;812722;DRIVER;NOT INJURED
812734;812723;DRIVER;NOT INJURED
812735;812723;PASSENGER/OCCUPANT;NOT INJURED
812736;812725;DRIVER;NON-INCAPACITATING INJURY
812737;812726;DRIVER;NON-INCAPACITATING INJURY
812738;812727;DRIVER;POSSIBLE INJURY
812739;812727;PASSENGER/OCCUPANT;POSSIBLE INJURY
812740;812729;DRIVER;NOT INJURED
812741;812730;DRIVER;NOT INJURED
812742;812731;DRIVER;NOT INJURED
812743;812731;PASSENGER/OCCUPANT;NOT INJURED
812744;812731;PASSENGER/OCCUPANT;NOT INJURED
812745;812731;PASSENGER/OCCUPANT;NOT INJURED
812746;812731;PASSENGER/OCCUPANT;NOT INJURED
812747;812731;PASSENGER/OCCUPANT;NOT INJURED
812748;812737;DRIVER;NOT INJURED
812749;812738;DRIVER;NOT INJURED
812750;812738;PASSENGER/OCCUPANT;NOT INJURED
812751;812740;DRIVER;NOT INJURED
812752;812740;PASSENGER/OCCUPANT;NOT INJURED
812753;812742;DRIVER;NOT INJURED
812754;812743;DRIVER;POSSIBLE INJURY
812755;812743;PASSENGER/OCCUPANT;POSSIBLE INJURY
812756;812745;DRIVER;INCAPACITATING INJURY
812757;812746;DRIVER;NOT INJURED
812758;812746;PASSENGER/OCCUPANT;NOT INJURED
812759;812746;PASSENGER/OCCUPANT;NOT INJURED
812760;812749;DRIVER;NOT INJURED
812761;812750;DRIVER;NOT INJURED
812762;812751;DRIVER;NOT INJURED
812763;812752;DRIVER;NOT INJURED
812764;812753;DRIVER;NOT INJURED
812765;812754;DRIVER;NOT INJURED
812766;812755;DRIVER;NO DATA
812767;812756;DRIVER;NOT INJURED
812768;812756;PASSENGER/OCCUPANT;NOT INJURED
812769;812756;PASSENGER/OCCUPANT;NOT INJURED
812770;812756;PASSENGER/OCCUPANT;NOT INJURED
812771;812760;DRIVER;UNKNOWN
812772;812761;DRIVER;NOT INJURED
812773;812761;PASSENGER/OCCUPANT;NOT INJURED
812774;812763;DRIVER;NOT INJURED
812775;812764;DRIVER;NOT INJURED
812776;812764;PASSENGER/OCCUPANT;NOT INJURED
812777;812766;DRIVER;NO DATA
812778;812767;DRIVER;POSSIBLE INJURY
812779;812767;PASSENGER/OCCUPANT;POSSIBLE INJURY
812780;812767;PASSENGER/OCCUPANT;POSSIBLE INJURY
812781;812770;DRIVER;POSSIBLE INJURY
812782;812771;DRIVER;NOT INJURED
812783;812772;DRIVER;NOT INJURED
812784;812773;DRIVER;UNKNOWN
812785;812774;DRIVER;NOT INJURED
812786;812775;DRIVER;POSSIBLE INJURY
812787;812775;PASSENGER/OCCUPANT;POSSIBLE INJURY
812788;812775;PASSENGER/OCCUPANT;POSSIBLE INJURY
812789;812775;PASSENGER/OCCUPANT;POSSIBLE INJURY
812790;812779;DRIVER;POSSIBLE INJURY
812791;812779;PASSENGER/OCCUPANT;POSSIBLE INJURY
812792;812781;DRIVER;NOT INJURED
812793;812781;PASSENGER/OCCUPANT;NOT INJURED
812794;812783;DRIVER;NOT INJURED
812795;812783;PASSENGER/OCCUPANT;NOT INJURED
812796;812785;DRIVER;UNKNOWN
812797;812786;DRIVER;NOT INJURED
812798;812786;PASSENGER/OCCUPANT;NON-INCAPACITATING INJURY
812799;812786;PASSENGER/OCCUPANT;NOT INJURED
812800;812786;PASSENGER/OCCUPANT;NOT INJURED
812801;812790;DRIVER;NON-INCAPACITATING INJURY
812802;812790;PASSENGER/OCCUPANT;NOT INJURED
812803;812792;DRIVER;NON-INCAPACITATING INJURY
812804;812792;PASSENGER/OCCUPANT;UNKNOWN
812805;812794;DRIVER;NOT INJURED
812806;812795;DRIVER;NON-INCAPACITATING INJURY
812807;812795;PASSENGER/OCCUPANT;NOT INJURED
812808;812795;PASSENGER/OCCUPANT;NOT INJURED
812809;812798;DRIVER;NOT INJURED
812810;812799;DRIVER;UNKNOWN
812811;812800;DRIVER;POSSIBLE INJURY
812812;812800;PASSENGER/OCCUPANT;POSSIBLE INJURY
812813;812802;DRIVER;NOT INJURED
812814;812803;DRIVER;UNKNOWN
812815;812804;DRIVER;NOT INJURED
812816;812805;DRIVER;NOT INJURED
812817;812806;DRIVER;NO DATA
812818;812807;DRIVER;NOT INJURED
812819;812808;DRIVER;POSSIBLE INJURY
812820;812809;DRIVER;NOT INJURED
812821;812810;DRIVER;NOT INJURED
812822;812811;DRIVER;NOT INJURED
812823;812812;DRIVER;NOT INJURED
812824;812813;DRIVER;NOT INJURED
812825;812814;DRIVER;NOT INJURED
812826;812814;PASSENGER/OCCUPANT;NOT INJURED
812827;812816;DRIVER;NOT INJURED
812828;812816;PASSENGER/OCCUPANT;NOT INJURED
812829;812818;DRIVER;NOT INJURED
812830;812818;PASSENGER/OCCUPANT;NOT INJURED
812831;812818;PASSENGER/OCCUPANT;NOT INJURED
812832;812821;DRIVER;NOT INJURED
812833;812822;DRIVER;NOT INJURED
812834;812823;DRIVER;NON-INCAPACITATING INJURY
812835;812823;PASSENGER/OCCUPANT;INCAPACITATING INJURY
812836;812823;PASSENGER/OCCUPANT;NOT INJURED
812837;812826;DRIVER;POSSIBLE INJURY
812838;812826;PASSENGER/OCCUPANT;POSSIBLE INJURY
812839;812828;DRIVER;UNKNOWN
812840;812829;DRIVER;NOT INJURED
812841;812830;DRIVER;NOT INJURED
812842;812830;PASSENGER/OCCUPANT;NOT INJURED
812843;812832;DRIVER;NOT INJURED
812844;812832;PASSENGER/OCCUPANT;NOT INJURED
812845;812834;DRIVER;POSSIBLE INJURY
812846;812834;PASSENGER/OCCUPANT;POSSIBLE INJURY
812847;812834;PASSENGER/OCCUPANT;POSSIBLE INJURY
812848;812837;DRIVER;NOT INJURED
812849;812838;DRIVER;UNKNOWN
812850;812839;DRIVER;NOT INJURED
812851;812840;DRIVER;NOT INJURED
812852;812841;DRIVER;NOT INJURED
812853;812841;PASSENGER/OCCUPANT;NOT INJURED
812854;812841;PASSENGER/OCCUPANT;NOT INJURED
812855;812844;DRIVER;NOT INJURED
812856;812844;PASSENGER/OCCUPANT;NOT INJURED
812857;812846;DRIVER;NOT INJURED
812858;812847;DRIVER;NOT INJURED
812859;812848;DRIVER;NON-INCAPACITATING INJURY
812860;812849;DRIVER;POSSIBLE INJURY
812861;812850;DRIVER;NOT INJURED
812862;812851;DRIVER;NOT INJURED
812863;812852;DRIVER;NOT INJURED
812864;812852;PASSENGER/OCCUPANT;NOT INJURED
812865;812854;DRIVER;NOT INJURED
812866;812854;PASSENGER/OCCUPANT;NOT INJURED
812867;812856;DRIVER;NOT INJURED
812868;812857;DRIVER;NOT INJURED
812869;812858;DRIVER;NOT INJURED
812870;812859;DRIVER;NOT INJURED
812871;812860;DRIVER;NOT INJURED
812872;812861;DRIVER;POSSIBLE INJURY
812873;812861;PASSENGER/OCCUPANT;NON-INCAPACITATING INJURY
812874;812863;DRIVER;NOT INJURED
812875;812864;DRIVER;UNKNOWN
812876;812865;DRIVER;NOT INJURED
812877;812866;DRIVER;NOT INJURED
812878;812867;DRIVER;NOT INJURED
812879;812867;PASSENGER/OCCUPANT;NOT INJURED
812880;812869;DRIVER;UNKNOWN
812881;812870;DRIVER;POSSIBLE INJURY
812882;812871;DRIVER;UNKNOWN
812883;812872;DRIVER;NOT INJURED
812884;812872;PASSENGER/OCCUPANT;NOT INJURED
812885;812874;DRIVER;NOT INJURED
812886;812875;DRIVER;NO DATA
812887;812876;DRIVER;NOT INJURED
812888;812876;PASSENGER/OCCUPANT;NOT INJURED
812889;812878;DRIVER;NOT INJURED
812890;812879;DRIVER OF MOTORCYCLE TYPE VEHICLE;NON-INCAPACITATING INJURY
812891;812880;DRIVER;POSSIBLE INJURY
812892;812881;PASSENGER/OCCUPANT;NOT INJURED
812893;812882;DRIVER;POSSIBLE INJURY
812894;812883;DRIVER;NOT INJURED
812895;812884;DRIVER;POSSIBLE INJURY
812896;812885;DRIVER;NOT INJURED
812897;812885;PASSENGER/OCCUPANT;NOT INJURED
812898;812887;DRIVER;NOT INJURED
812899;812887;PASSENGER/OCCUPANT;NOT INJURED
812900;812887;PASSENGER/OCCUPANT;POSSIBLE INJURY
812901;812890;DRIVER;NOT INJURED
812902;812890;PASSENGER/OCCUPANT;NOT INJURED
812903;812890;PASSENGER/OCCUPANT;NOT INJURED
812904;812890;PASSENGER/OCCUPANT;NOT INJURED
812905;812894;DRIVER;NOT INJURED
812906;812894;PASSENGER/OCCUPANT;NOT INJURED
812907;812894;PASSENGER/OCCUPANT;NOT INJURED
812908;812897;DRIVER;NOT INJURED
812909;812897;PASSENGER/OCCUPANT;NOT INJURED
812910;812897;PASSENGER/OCCUPANT;NOT INJURED
812911;812900;DRIVER;NOT INJURED
812912;812900;PASSENGER/OCCUPANT;NOT INJURED
812913;812902;DRIVER;NOT INJURED
812914;812903;DRIVER;UNKNOWN
812915;812904;DRIVER;POSSIBLE INJURY
812916;812905;DRIVER;UNKNOWN
812917;812905;PASSENGER/OCCUPANT;UNKNOWN
812918;812905;PASSENGER/OCCUPANT;UNKNOWN
812919;812905;PASSENGER/OCCUPANT;UNKNOWN
812920;812909;DRIVER;NOT INJURED
812921;812909;PASSENGER/OCCUPANT;NOT INJURED
812922;812911;DRIVER;UNKNOWN
812923;812912;DRIVER;NOT INJURED
812924;812913;DRIVER;NOT INJURED
812925;812914;DRIVER;NOT INJURED
812926;812915;DRIVER;NOT INJURED
812927;812916;DRIVER;NOT INJURED
812928;812917;DRIVER;NOT INJURED
812929;812917;PASSENGER/OCCUPANT;NOT INJURED
812930;812917;PASSENGER/OCCUPANT;NOT INJURED
812931;812917;PASSENGER/OCCUPANT;NOT INJURED
812932;812921;DRIVER;NOT INJURED
812933;812922;DRIVER;NOT INJURED
812934;812923;DRIVER;UNKNOWN
812935;812924;DRIVER;NOT INJURED
812936;812925;DRIVER;NOT INJURED
812937;812926;DRIVER OF MOTORCYCLE TYPE VEHICLE;INCAPACITATING INJURY
812938;812927;DRIVER;UNKNOWN
812939;812928;DRIVER;NOT INJURED
812940;812929;DRIVER;NOT INJURED
812941;812930;DRIVER;NOT INJURED
812942;812930;PASSENGER/OCCUPANT;NOT INJURED
812943;812930;PASSENGER/OCCUPANT;NOT INJURED
812944;812930;PASSENGER/OCCUPANT;NOT INJURED
812945;812934;DRIVER;NOT INJURED
812946;812934;PASSENGER/OCCUPANT;NOT INJURED
812947;812934;PASSENGER/OCCUPANT;NOT INJURED
812948;812934;PASSENGER/OCCUPANT;NOT INJURED
812949;812934;PASSENGER/OCCUPANT;NOT INJURED
812950;812934;PASSENGER/OCCUPANT;NOT INJURED
812951;812940;DRIVER;UNKNOWN
812952;812941;DRIVER;NOT INJURED
812953;812941;PASSENGER/OCCUPANT;NOT INJURED
812954;812943;DRIVER;NOT INJURED
812955;812944;DRIVER;NON-INCAPACITATING INJURY
812956;812945;DRIVER;NOT INJURED
812957;812946;DRIVER;NOT INJURED
812958;812947;DRIVER;NOT INJURED
812959;812947;PASSENGER/OCCUPANT;NOT INJURED
812960;812947;PASSENGER/OCCUPANT;NOT INJURED
812961;812950;DRIVER;NOT INJURED
812962;812950;PASSENGER/OCCUPANT;NOT INJURED
812963;812950;PASSENGER/OCCUPANT;NOT INJURED
812964;812953;DRIVER;NOT INJURED
812965;812954;DRIVER;UNKNOWN
812966;812955;DRIVER;NO DATA
812967;812956;DRIVER;NOT INJURED
812968;812957;DRIVER;NOT INJURED
812969;812957;PASSENGER/OCCUPANT;NOT INJURED
812970;812957;PASSENGER/OCCUPANT;NOT INJURED
812971;812960;DRIVER;NOT INJURED
812972;812960;PASSENGER/OCCUPANT;NOT INJURED
812973;812962;DRIVER;NOT INJURED
812974;812963;DRIVER;NOT INJURED
812975;812964;DRIVER;NOT INJURED
812976;812965;DRIVER;NOT INJURED
812977;812965;PASSENGER/OCCUPANT;NOT INJURED
812978;812967;DRIVER;NOT INJURED
812979;812967;PASSENGER/OCCUPANT;NOT INJURED
812980;812969;DRIVER;NOT INJURED
812981;812969;PASSENGER/OCCUPANT;UNKNOWN
812982;812969;PASSENGER/OCCUPANT;NOT INJURED
812983;812972;UNKNOWN;NOT INJURED
812984;812973;DRIVER;UNKNOWN
812985;812973;PASSENGER/OCCUPANT;NOT INJURED
812986;812975;DRIVER;NOT INJURED
812987;812976;DRIVER;NOT INJURED
812988;812977;DRIVER;NOT INJURED
812989;812978;DRIVER;NOT INJURED
812990;812979;DRIVER;NOT INJURED
812991;812979;PASSENGER/OCCUPANT;NOT INJURED
812992;812981;DRIVER;NOT INJURED
812993;812981;PASSENGER/OCCUPANT;NOT INJURED
812994;812981;PASSENGER/OCCUPANT;NOT INJURED
812995;812984;DRIVER;NOT INJURED
812996;812985;DRIVER;UNKNOWN
812997;812986;DRIVER;NOT INJURED
812998;812987;DRIVER;NOT INJURED
812999;812988;DRIVER;NOT INJURED
813000;812989;DRIVER;POSSIBLE INJURY
813001;812990;DRIVER;NOT INJURED
813002;812991;DRIVER;NOT INJURED
813003;812992;DRIVER;NOT INJURED
813004;812993;DRIVER;NOT INJURED
813005;812994;DRIVER;NOT INJURED
813006;812995;DRIVER;NOT INJURED
813007;812996;DRIVER;NOT INJURED
813008;812997;DRIVER;NOT INJURED
813009;812997;PASSENGER/OCCUPANT;NOT INJURED
813010;812999;DRIVER;NOT INJURED
813011;812999;PASSENGER/OCCUPANT;POSSIBLE INJURY
813012;813001;DRIVER;POSSIBLE INJURY
813013;813002;DRIVER;NOT INJURED
813014;813002;PASSENGER/OCCUPANT;NOT INJURED
813015;813004;DRIVER;UNKNOWN
813016;813005;DRIVER;NOT INJURED
813017;813006;DRIVER;NOT INJURED
813018;813007;DRIVER;NON-INCAPACITATING INJURY
813019;813007;PASSENGER/OCCUPANT;NON-INCAPACITATING INJURY
813020;813009;DRIVER;NOT INJURED
813021;813010;DRIVER;NOT INJURED
813022;813010;PASSENGER/OCCUPANT;NOT INJURED
813023;813012;DRIVER;NOT INJURED
813024;813013;DRIVER;NOT INJURED
813025;813014;DRIVER;NOT INJURED
813026;813015;DRIVER;NOT INJURED
813027;813015;PASSENGER/OCCUPANT;NOT INJURED
813028;813015;PASSENGER/OCCUPANT;NOT INJURED
813029;813018;DRIVER;POSSIBLE INJURY
813030;813018;PASSENGER/OCCUPANT;NOT INJURED
813031;813020;DRIVER;POSSIBLE INJURY
813032;813020;PASSENGER/OCCUPANT;NOT INJURED
813033;813022;DRIVER;NOT INJURED
813034;813022;PASSENGER/OCCUPANT;POSSIBLE INJURY
813035;813022;PASSENGER/OCCUPANT;POSSIBLE INJURY
813036;813022;PASSENGER/OCCUPANT;POSSIBLE INJURY
813037;813022;PASSENGER/OCCUPANT;POSSIBLE INJURY
813038;813022;PASSENGER/OCCUPANT;POSSIBLE INJURY
813039;813028;DRIVER;NOT INJURED
813040;813029;DRIVER;NOT INJURED
813041;813030;DRIVER;NOT INJURED
813042;813031;DRIVER;NOT INJURED
813043;813032;DRIVER;NOT INJURED
813044;813033;DRIVER;NOT INJURED
813045;813034;DRIVER;NOT INJURED
813046;813035;DRIVER;NOT INJURED
813047;813035;PASSENGER/OCCUPANT;NOT INJURED
813048;813037;PASSENGER/OCCUPANT;NOT INJURED
813049;813037;PASSENGER/OCCUPANT;NOT INJURED
813050;813037;PASSENGER/OCCUPANT;NOT INJURED
813051;813037;PASSENGER/OCCUPANT;NOT INJURED
813052;813037;PASSENGER/OCCUPANT;NOT INJURED
813053;813037;PASSENGER/OCCUPANT;NOT INJURED
813054;813037;PASSENGER/OCCUPANT;NOT INJURED
813055;813037;PASSENGER/OCCUPANT;NOT INJURED
813056;813037;PASSENGER/OCCUPANT;NOT INJURED
813057;813037;PASSENGER/OCCUPANT;NOT INJURED
813058;813037;PASSENGER/OCCUPANT;NOT INJURED
813059;813037;PASSENGER/OCCUPANT;POSSIBLE INJURY
813060;813037;PASSENGER/OCCUPANT;NOT INJURED
813061;813037;PASSENGER/OCCUPANT;NOT INJURED
813062;813037;PASSENGER/OCCUPANT;NOT INJURED
813063;813037;PASSENGER/OCCUPANT;NOT INJURED
813064;813053;DRIVER;NOT INJURED
813065;813053;PASSENGER/OCCUPANT;NOT INJURED
813066;813055;DRIVER;UNKNOWN
813067;813056;DRIVER;NOT INJURED
813068;813057;DRIVER;POSSIBLE INJURY
813069;813058;DRIVER;UNKNOWN
813070;813059;DRIVER;NOT INJURED
813071;813060;DRIVER;NOT INJURED
